id,price,barcode,category,description,edition,image,isbn,pages,publisher,rating,releasedate,summary,title
101107,95,8387923,Management / Caricatures and cartoons.,,1,,752211196,58,Boxtree,3.55519228614867,01/01/1997,,Casual day has gone too far
101111,39,10731805,"Management / Comic books, strips, etc.",,1,,752223895,292,Boxtree,0.625327511224896,01/01/1999,,Don't step in the leadership
101113,16,13255867,"Management / Comic books, strips, etc.",,1,,752226053,338,Boxtree,2.35442413017154,01/01/2005,,Thriving on vague objectives
101125,62,15664172,"Manhunter (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,269,Titan,3.5362316085957,01/01/2011,,Face-off
86595,23,10689098,American humorous strip cartoons,,1,,340284366,72,Coronet,0.80862388247624,01/01/1982,,"Blaze the trail, Snoopy :selected cartoons from And a Woodstock in a birch tree, volume 2"
86596,80,10689203,American humorous strip cartoons,,1,,340287845,53,Hodder and Stoughton,2.41984022082761,01/01/1982,,"Crock, you're all heart"
86597,83,10689424,American humorous strip cartoons,,1,,340330252,290,Hodder and Stoughton,3.57472170842811,01/01/1983,,"Crock, are those your pants?"
86599,84,10689543,American humorous strip cartoons,,1,,340334738,278,Coronet,0.488155712373555,01/01/1983,,"Its' chow time, Snoopy :selected cartoons from Dr. Beagle and Mr. Hyde"
86600,75,10689544,American humorous strip cartoons,,1,,340334746,311,Coronet,2.40152639336884,01/01/1983,,We're all in this together Snoopy :selected cartoons from Dr. Beagle and Mr. Hyde volume 1
86068,14,16020374,Adobe Photoshop.,,1,,9.78E+12,8,Southwater,3.95690326346084,01/01/2012,,How to draw digital manga and anime
86069,49,14926818,"Adolescence / Comic books, strips, etc.",,1,,9.78E+12,70,Simon & Schuster,2.54446029663086,01/01/2009,,Sunny side down :a collection of tales of mere existence
86070,33,14464717,"Adopted children / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,145,Cinebook,3.48256250610575,01/01/2008,,The heir ;The Group W
86071,70,15415818,Adopted children / Fiction.,,1,,9.78E+12,390,Cinebook,1.42465936020017,01/01/2010,,Latitude 59 degrees north
86072,87,15805014,Adopted children / Fiction.,,1,,9.78E+12,178,Cinebook,3.71825980721042,01/01/2011,,Game of fools
86073,74,12903615,"Adulthood / Comic books, strips, etc.",,1,,,410,Bone House Books,4.24638129305094,01/01/2003,,Booby trap.
97338,94,6940907,Graphic novels.,,1,,1840231963,260,Titan,1.04000067804009,01/01/2000,,Top ten
86074,39,7042031,"Adventure and adventurers / Comic books, strips, etc.",,1,,713649976,302,A. & C. Black,2.94826820259914,01/01/2000,,The Cinderella principle
86075,14,7042054,"Adventure and adventurers / Comic books, strips, etc.",,1,,713650966,393,A. & C. Black,1.68445525923744,01/01/2000,,Winners and losers
86409,99,11306428,American humorous cartoons,,1,,140068619,378,Penguin,0.489353535231203,01/01/1983,,Luminous animals and other drawings
86601,9,10689672,American humorous strip cartoons,,1,,340339632,354,Coronet,2.22372122341767,01/01/1983,,"BC, star light, star bright, first _"
86602,84,10689689,American humorous strip cartoons,,1,,340339993,360,Hodder and Stoughton,3.36146630812436,01/01/1984,,Crock :there's no escape from the legion _ or this book
86603,51,10689982,American humorous strip cartoons,,1,,340353910,26,Hodder and Stoughton,3.61878795083612,01/01/1984,,Peanuts at school
86604,33,10690032,American humorous strip cartoons,,1,,340356464,275,Coronet,0.573352896608412,01/01/1984,,The long haranguer rides again
101144,94,13821077,Marriage / Caricatures and cartoons.,,1,,9.78E+12,349,Helen Exley Giftbooks,1.80573261575773,01/01/2004,,Marriage :it drives us crazy!
101146,14,11990574,"Marston, William Moulton / 1893-1947",,1,,789200120,218,Abbeville Press,0.869750350248069,01/01/1995,,Wonder Woman :featuring over five decades of great covers
101150,76,7888877,"Martial arts / Comic books, strips, etc. / Periodicals.",,1,,,408,Norman Chung,1.3751746318303,01/01/2002,,Akuto.
101153,85,15296812,"Martians / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,490,Bloomsbury,1.53387698344886,01/01/2009,,Will the real Martian please stand up?
86633,52,11179030,American humorous strip cartoons,,1,,,108,Ravette,1.36133757885545,01/01/1980,,Garfield at large
101161,71,15578372,Marvel Comics Group.,,1,,9.78E+12,363,Dorling Kindersley,1.84308297932148,01/01/2010,,"The Avengers, earth's mightiest heroes :the ultimate character guide"
101169,90,7895435,"Masters of the universe (Television program) / Comic books, strips, etc. / Periodicals.",,1,,,338,Toontastic,4.12135530030355,01/01/2003,,Masters of the universe.
101172,59,16275946,"Maul, Darth (Fictitious character) / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,24,,4.60271156392992,01/01/2014,,Star warsDeath sentence :
101174,41,15965030,"Maurel, Pierre / Translations into English.",,1,,9.78E+12,408,Blank Slate,3.28199959360063,01/01/2013,,Departures
86606,47,10690350,American humorous strip cartoons,,1,,340367008,131,Hodder and Stoughton,2.0203280239366,01/01/1985,,The wizard of Id Abra Cadaver!
86608,10,10690461,American humorous strip cartoons,,1,,340371919,75,Coronet,0.782629100140184,01/01/1985,,"The wizard of Id, My kingdom for a horsie!"
86609,45,10690583,American humorous strip cartoons,,1,,340377615,430,Coronet,4.32766006095335,01/01/1985,,"How does she do that, Charlie Brown? :selected cartoons from You're weird, Sir! volume 2"
86610,17,10690608,American humorous strip cartoons,,1,,340378875,359,Coronet,2.48380640055984,01/01/1985,,"You're hopeless, Charlie Brown! :selected cartoons from You're weird, sir! volume 3"
86611,44,10690609,American humorous strip cartoons,,1,,340378883,303,Coronet,1.52976421872154,01/01/1986,,"Take charge, Snoopy :selected cartoons from Kiss her you blockhead! volume 1"
86612,71,10690618,American humorous strip cartoons,,1,,340379111,191,Coronet,3.39940631994978,01/01/1985,,Crock :who pulled my plug?
86613,40,10690807,American humorous strip cartoons,,1,,340386363,232,Coronet,3.51128426380455,01/01/1986,,The Wizard of Id suspended sentence indeed!
86614,73,10690899,American humorous strip cartoons,,1,,340390220,142,Coronet,1.44920307677239,01/01/1986,,"Let's party, Charlie Brown"
86615,4,10690983,American humorous strip cartoons,,1,,340392703,30,Corone,2.98255612840876,01/01/1986,,"Crock, everyone crumbles my cookie"
86616,30,10690998,American humorous strip cartoons,,1,,340393408,221,Coronet,0.717321545816958,01/01/1986,,Life goes on
86617,27,10691077,American humorous strip cartoons,,1,,340396490,442,Coronet,4.26097117131576,01/01/1986,,"B.C., a rag and a bone and a yank of hair"
86618,68,10691398,American humorous strip cartoons,,1,,340407913,439,Coronet,1.83940395014361,01/01/1987,,I dig freedom
86619,67,10691416,American humorous strip cartoons,,1,,340408553,294,Coronet,1.5259454306215,01/01/1987,,"Good morning, Snoopy! :selected cartoons from Kiss her you blockhead! volume 3"
86620,42,10691498,American humorous strip cartoons,,1,,340411163,495,Coronet,1.68081139214337,01/01/1987,,"Crock, here's sand in your nose"
86621,80,10691669,American humorous strip cartoons,,1,,340415576,230,Coronet,0.414125660900027,01/01/1987,,Out one ear and in the other
86622,52,10691965,American humorous strip cartoons,,1,,034042575X,72,Coronet,2.01410114299506,01/01/1988,,"You're an ace, Snoopy! :selected cartoons from The way of the fussbudget is not easy, vol.1"
86623,37,10692059,American humorous strip cartoons,,1,,340428473,307,Coronet,4.08233778551221,01/01/1988,,"How romantic, Charlie Brown :selected cartoons from The way of the fussbudget is not easy, Vol.2"
86624,24,10692177,American humorous strip cartoons,,1,,340484845,238,Coronet,4.37102892436087,01/01/1988,,"Nice shot, Snoopy :selected cartoons from The way of the fussbudget is not easy, vol.3"
86625,17,10692352,American humorous strip cartoons,,1,,340491256,142,Coronet,4.55856143962592,01/01/1989,,"You're supposed to lead, Charlie Brown :selected cartoons from Dogs don't eat dessert"
86626,53,10692837,American humorous strip cartoons,,1,,340506423,453,Coronet,2.56490029161796,01/01/1989,,"Hold the fort, Snoopy :selected cartoons from Dogs don't eat dessert and You're on the wrong foot again, Charlie Brown"
86627,96,10693125,American humorous strip cartoons,,1,,340515740,129,Coronet,0.795688284561038,01/01/1990,,"Have no fear, Snoopy! :selected cartoons from You're on the wrong foot again, Charlie Brown"
86628,86,10693425,American humorous strip cartoons,,1,,340525452,321,Coronet,3.27682124916464,01/01/1990,,"You're a knockout, Charlie Brown :selected cartoons from By supper possessed"
86629,77,10749936,American humorous strip cartoons,,1,,863692818,363,Virgin,1.8112815846689,01/01/1988,,School is hell.
86630,77,11000656,American humorous strip cartoons,,1,,,390,London Editions Magazines,1.83568896260113,01/01/1981,,The fox and the hound
101207,52,15860176,Meerkat / Caricatures and cartoons.,,1,,9.78E+12,316,Boxtree,1.70423645060509,01/01/2011,,101 uses for a dead meerkat
101220,60,10768388,Men / Caricatures and cartoons.,,1,,1841610933,196,Ravette,4.28812301950529,01/01/2001,,The odd squad little book of men
101221,68,15492418,Men / Caricatures and cartoons.,,1,,9.78E+12,210,Helen Exley Giftbooks,2.59785493602976,01/01/2009,,Men :they drive us crazy!
101222,20,15966360,Men / Caricatures and cartoons.,,1,,9.78E+12,314,MWH,4.33826138265431,01/01/2011,,Aaaaargh
101227,12,13015534,Men / Humor / Pictorial works,,1,,1854797093,232,Michael O'Mara,2.07394613651559,01/01/1995,,I hate men who...
101237,58,15589394,"Mental illness / Comic books, strips, etc. / Fiction.",,1,,9.78E+12,295,Knockabout,1.68618246214464,01/01/2010,,"Depresso, or: how I learned to stop worrying . . . and embrace being bonkers!"
86076,99,7042055,"Adventure and adventurers / Comic books, strips, etc.",,1,,713650982,123,A. & C. Black,1.22508945176378,01/01/2000,,The haunted surfboard
86077,77,7042061,"Adventure and adventurers / Comic books, strips, etc.",,1,,713651148,257,A. & C. Black,3.49573684390634,01/01/2000,,Guard dog
86079,61,14787862,"Adventure and adventurers / Comic books, strips, etc.",,1,,9.78E+12,268,Arrow Books,2.32504249783233,01/01/2009,,Maximum Ride
86080,91,10715353,Adventure and adventurers / Fiction.,,1,,749701692,478,Mammoth,3.44881067518145,01/01/1989,,The Castafiore emerald.
86081,0,14200604,Adventure and adventurers / Fiction.,,1,,9.78E+12,117,Cinebook,1.85720315203071,01/01/2008,,Beyond the shadows
86082,7,13770040,Adventure fiction.,,1,,9.78E+12,295,Book House,0.943830450996757,01/01/2007,,Kidnapped
86083,34,8419836,Adventure games,,1,,340514221,254,Hodder and Stoughton,4.02216357178986,01/01/1990,,The idol of the Gauls
86085,72,15714127,"Adventure stories / Comic books, strips, etc.",,1,,9.78E+12,248,Bluecoat Press,3.87753117829561,01/01/2010,,The adventures of Billy R Kid
86631,70,11176466,American humorous strip cartoons,,1,,,371,Remus Play-Kits,1.72645955113694,01/01/1982,,Walt Disney's Superduck flies again.
86632,61,11176467,American humorous strip cartoons,,1,,,184,Remus Play-Kits,3.34982363507152,01/01/1982,,Walt Disney's Mickey Mouse supersleuth.
86634,79,11181194,American humorous strip cartoons,,1,,,174,London Editions Magazines,3.25622376985848,01/01/1983,,Walt Disney Productions' Robin Hood.
86635,46,11320750,American humorous strip cartoons,,1,,349101566,376,Abacus,1.74922995502129,01/01/1989,,"Read my lips, make my day, eat quiche and die!"
86636,4,11321484,American humorous strip cartoons,,1,,349134030,341,Abacus,4.87262184498832,01/01/1986,,Check your egos at the door
86637,12,11321485,American humorous strip cartoons,,1,,349134049,317,Abacus,4.70542684895918,01/01/1986,,That's Doctor Sinatra you little bimbo
86638,94,11402371,American humorous strip cartoons,,1,,1851760091,406,Attica,4.73178608343005,01/01/1985,,Hagar the horrible lets himself go
86639,14,11402372,American humorous strip cartoons,,1,,1851760253,62,Attica,0.589943390805274,01/01/1986,,"Hagar the horrible, the hero "
86640,58,11402373,American humorous strip cartoons,,1,,1851760261,259,Attica,3.96639802027494,01/01/1986,,"Hagar the horrible, Hagar gets it all /"
86641,11,11402374,American humorous strip cartoons,,1,,185176027X,346,Attica,1.57119003590196,01/01/1986,,"Hagar the horrible, Hagar in the rough /"
86642,59,11402375,American humorous strip cartoons,,1,,1851760490,356,Attica,2.11588882142678,01/01/1986,,"Hagar the horrible, Hagar has a go "
86643,29,11402376,American humorous strip cartoons,,1,,1851760504,255,Attica,0.647209412418306,01/01/1986,,"Hagar the horrible, Hagar tries again "
86644,52,11402377,American humorous strip cartoons,,1,,1851760555,76,Attica,1.98531569680199,01/01/1986,,"Hagar the horrible, Hagar in trouble /"
86645,32,11402378,American humorous strip cartoons,,1,,1851760598,429,Attica,4.12998996442184,01/01/1987,,"Hagar the horrible, Hagar leads the way /"
86646,33,11402379,American humorous strip cartoons,,1,,1851760601,63,Attica,4.72954719793051,01/01/1987,,"Hagar the horrible, Hagar takes a break /"
86647,82,11402380,American humorous strip cartoons,,1,,185176061X,315,Attica,1.35634462116286,01/01/1988,,Hagar the horrible tells it like it is
86648,59,11402381,American humorous strip cartoons,,1,,1851760628,71,Attica,3.68855140637606,01/01/1988,,Hagar the horrible never say die
86649,2,11402382,American humorous strip cartoons,,1,,1851760695,17,Attica,2.29444748954847,01/01/1986,,"Hagar the horrible, Hagar in a fix /"
86650,50,11402383,American humorous strip cartoons,,1,,1851760709,445,Attica,2.1520329057239,01/01/1986,,"Hagar the horrible, Hagar on the rampage /"
86651,2,11402384,American humorous strip cartoons,,1,,1851761470,393,Attica,1.9653726555407,01/01/1988,,Hagar the horrible meets his match
86652,82,11402385,American humorous strip cartoons,,1,,1851761489,380,Attica,4.10572907421738,01/01/1988,,Hagar the horrible in a hurry
86653,3,11402387,American humorous strip cartoons,,1,,1851761500,335,Attica,3.98772186832502,01/01/1988,,"Hagar the horrible, Hagar all at sea /"
86654,39,11402388,American humorous strip cartoons,,1,,1851761519,17,Attica,3.19046210730448,01/01/1988,,"Hagar on holiday, Hagar on holiday /"
86655,7,11402390,American humorous strip cartoons,,1,,1851761543,137,Attica,2.60146591812372,01/01/1988,,Garfield now you're 21 -.
86656,21,11402396,American humorous strip cartoons,,1,,1851761608,104,Attica,1.31276436615735,01/01/1988,,"Hagar the horrible, 12 tips for dads-."
101245,56,10761749,"Metamorphosis / Comic books, strips, etc. / Fiction.",,1,,1840234601,495,DC Comics,4.11362709244713,01/01/2002,,Animal man
101247,35,10761755,"Metamorphosis / Comic books, strips, etc. / Fiction.",,1,,1840234695,499,DC Comics,0.784874497912824,01/01/2002,,Animal man : origin of the species
101249,42,10761860,"Metamorphosis / Comic books, strips, etc. / Fiction.",,1,,1840236817,288,Titan,1.26621775096282,01/01/2003,,Showdown
86657,93,11402397,American humorous strip cartoons,,1,,1851761616,495,Attica,1.63927278248593,01/01/1988,,"Hagar the horrible, 12 tips for husbands-."
86658,4,11402398,American humorous strip cartoons,,1,,1851761624,255,Attica,4.45866907248273,01/01/1988,,"Hagar the horrible, 12 tips for boyfriends-."
86659,7,11402399,American humorous strip cartoons,,1,,1851761632,399,Attica,2.25659481715411,01/01/1988,,"Hagar the horrible, 12 tips for dog lovers "
86660,71,11402400,American humorous strip cartoons,,1,,1851761640,250,Attica,0.661436356604099,01/01/1988,,"Hagar the horrible, 12 party tips-."
86661,81,11402401,American humorous strip cartoons,,1,,1851761659,4,Attica,3.33620025077835,01/01/1988,,"Hagar the horrible, 12 tips for success-."
86662,77,11402404,American humorous strip cartoons,,1,,1851761721,270,Attica,3.98305437061936,01/01/1988,,Hagar the horrible makes an entrance
86663,32,11402405,American humorous strip cartoons,,1,,185176173X,434,Attica,4.01125999167562,01/01/1988,,"Hagar the horrible, welcome home! "
86664,34,11402406,American humorous strip cartoons,,1,,1851761748,112,Attica,4.6975378296338,01/01/1988,,"Hagar the horrible, Hagar takes aim /"
86665,57,11402407,American humorous strip cartoons,,1,,1851761756,445,Attica,2.23927814047784,01/01/1988,,"Hagar the horrible, Hagar in a stew /"
86086,89,15792081,"Adventure stories / Comic books, strips, etc.",,1,,9.78E+12,310,Jonnie Rocket,0.760489946696907,01/01/2011,,The space lobes
86087,87,16007714,"Adventure stories / Comic books, strips, etc.",,1,,9.78E+12,453,Jonnie Rocket Ltd.,4.57015967462212,01/01/2011,,The ride of terror
86088,32,15264856,"Adventure stories, American / Periodicals.",,1,,,262,Pedigree Books,1.94470498943701,01/01/2014,,Annual ... Indiana Jones and the ...
86089,16,14627429,"Adventure stories, American.",,1,,9.78E+12,216,Titan,0.492276032455266,01/01/2008,,Indiana Jones adventures.
86090,63,15181868,"Adventure stories, American.",,1,,9.78E+12,15,Panini,0.160103067755699,01/01/2009,,G.I. Joe. :the rise of Cobra : official movie prequel
